StartDateTime,Operator
2017-01-04 12:59:42,82eb5679dc8d1f72345417059cb8eb2f6a8e52c8a13a42daaffe581c8d80eebb
2017-01-04 17:59:57,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-05 00:11:45,ab43b2d0cdd8ac2b1a2020eab133c4a658a7404c41c2965e764f875b7eea8e58
2017-01-05 01:32:12,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-05 03:33:22,bcbe0fd736f5750274d7970a42458542747f0cdc48e0a41cd751fbe88183ab40
2017-01-05 06:23:22,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-01-05 16:02:53,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-01-05 18:21:15,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-05 22:46:54,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-01-06 00:01:35,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-06 03:47:47,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-01-06 06:10:32,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-01-06 16:09:15,939460e177e09ab19919599a4d77f245063d6fe06382ee15a57a69f39786e273
2017-01-06 18:07:37,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-06 23:01:23,22b3629edb6a6aff26f35dd8714c2d81c8bb2595a3d9d9dab19d1d6d9b119c07
2017-01-07 00:12:52,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-07 03:40:08,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-01-07 05:52:32,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-01-07 17:58:59,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-07 22:54:10,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-01-08 00:02:29,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-08 03:56:35,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-01-08 04:54:00,171e019c157590de25aa239720670b94de9f6751412d8de7d3e4715f8b5dd293
2017-01-16 01:01:14,3539e651865e9cdd371f4a7432b36606b6720fe09443c0eb579de8f368db0aed
2017-01-16 06:08:52,4053ecf3720eb798045e090d247163ca8c16975984e8ca5b553e5653154813a4
2017-01-16 12:01:53,1f3e4ca972897bba1fdb47fedb8fd2b710f4d101de5a265e2c142a3f3f79acaa
2017-01-16 17:48:07,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-01-17 00:48:20,3539e651865e9cdd371f4a7432b36606b6720fe09443c0eb579de8f368db0aed
2017-01-17 12:22:42,ab43b2d0cdd8ac2b1a2020eab133c4a658a7404c41c2965e764f875b7eea8e58
2017-01-17 16:58:34,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-01-18 01:04:24,3539e651865e9cdd371f4a7432b36606b6720fe09443c0eb579de8f368db0aed
2017-01-18 05:50:31,4053ecf3720eb798045e090d247163ca8c16975984e8ca5b553e5653154813a4
2017-01-18 07:07:08,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-18 10:30:46,4053ecf3720eb798045e090d247163ca8c16975984e8ca5b553e5653154813a4
2017-01-18 13:19:29,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-18 17:54:06,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-01-19 01:01:33,0449a61fe24f483afb264263de56df06b11b991268b2b15a69446d49f252df67
2017-01-19 02:44:33,8e0f023b8f94264c7900395406d6e4b41b97ff3a9662ee82900012af3b51932a
2017-01-19 02:44:47,0449a61fe24f483afb264263de56df06b11b991268b2b15a69446d49f252df67
2017-01-19 06:06:20,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-01-19 15:58:44,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-19 18:10:49,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-01-19 23:37:20,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-01-20 06:04:45,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-01-20 15:53:36,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-20 17:51:54,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-01-21 00:18:32,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-01-21 06:15:49,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-01-21 15:52:56,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-21 17:50:44,f2d24adac539c275c0f3255a696cdd0ff4df8d1a19001e055cd375ec577e7cc1
2017-01-21 18:54:42,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-01-22 00:07:41,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-01-22 06:04:05,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-01-22 15:59:23,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-22 18:01:37,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-01-23 00:28:53,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-01-23 05:59:29,43338d73d19ecfb6cd35082f94a38e31a8933afb212e87e98c5e28707d0268c2
2017-01-23 08:09:06,ab6145729505de653470b60d62b7d2ae768c0b8980db1f88ddcaffc06c228ba0
2017-01-24 14:12:59,c84d65dd9ab2c4e27893965e3195000e03cac6105f914397b19216fd5b7564dc
2017-01-24 14:41:59,ab6145729505de653470b60d62b7d2ae768c0b8980db1f88ddcaffc06c228ba0
2017-01-24 14:51:03,c84d65dd9ab2c4e27893965e3195000e03cac6105f914397b19216fd5b7564dc
2017-01-24 15:52:35,e63a136d6db97413ccc5f6fee5eeabe37e65548758e9c73d123676fcf63b8542
2017-01-24 18:04:26,61701426209e872e01b4cb54567f4e928d96e23f397cd53561a50b6a660ba489
2017-01-25 03:41:53,0294b4d797486b0e215268054c59a1fc6804e2d06b0109bf87a1f97e542bb68e
2017-01-25 06:03:36,22b3629edb6a6aff26f35dd8714c2d81c8bb2595a3d9d9dab19d1d6d9b119c07
2017-01-25 15:43:32,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-01-25 18:10:11,1349d58b7b5f930ed2fe9b9443619380a999a35982320c81e059b2092e936508
2017-01-26 00:15:30,0294b4d797486b0e215268054c59a1fc6804e2d06b0109bf87a1f97e542bb68e
2017-01-26 09:04:10,f26411941adcd369bd4b37c3e51bd6bd8970ef0fc84d536a91d1d8dba0bbd8e1
2017-01-26 11:36:42,28c6d348982dffa94681f85c96cececb16c46f07fae8700ab360cfd2c41e788a
2017-01-26 14:53:58,1120a880faab125dfd7bf14fab7e51c02c8eec88daebbcdcd8c82db020ccebc4
2017-01-26 21:31:02,f8ba486de2278b29a1baaa9185ef60339de10039e45a2dc0851e47f4bd71452b
2017-01-26 22:26:17,2020416fda83bc1ecf8f357d95954159bb4deccfaf36904ab8eda07c82b323b5
2017-01-27 05:04:09,cb9059871b5b9e83ff7fbe2fdaa9e2f8f11bfd6d3d0fdcac21cbfa0d096bd800
2017-01-27 06:01:10,0449a61fe24f483afb264263de56df06b11b991268b2b15a69446d49f252df67
2017-01-27 12:59:48,82eb5679dc8d1f72345417059cb8eb2f6a8e52c8a13a42daaffe581c8d80eebb
2017-01-27 18:13:09,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-27 23:59:52,cb9059871b5b9e83ff7fbe2fdaa9e2f8f11bfd6d3d0fdcac21cbfa0d096bd800
2017-01-28 04:46:44,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-01-28 04:47:43,cb9059871b5b9e83ff7fbe2fdaa9e2f8f11bfd6d3d0fdcac21cbfa0d096bd800
2017-01-28 05:01:53,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-01-28 05:55:36,0449a61fe24f483afb264263de56df06b11b991268b2b15a69446d49f252df67
2017-01-28 13:04:17,82eb5679dc8d1f72345417059cb8eb2f6a8e52c8a13a42daaffe581c8d80eebb
2017-01-28 17:55:13,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-29 00:00:16,cb9059871b5b9e83ff7fbe2fdaa9e2f8f11bfd6d3d0fdcac21cbfa0d096bd800
2017-01-29 04:11:09,8e0f023b8f94264c7900395406d6e4b41b97ff3a9662ee82900012af3b51932a
2017-01-29 04:11:27,cb9059871b5b9e83ff7fbe2fdaa9e2f8f11bfd6d3d0fdcac21cbfa0d096bd800
2017-01-29 05:53:11,0449a61fe24f483afb264263de56df06b11b991268b2b15a69446d49f252df67
2017-01-29 13:18:03,82eb5679dc8d1f72345417059cb8eb2f6a8e52c8a13a42daaffe581c8d80eebb
2017-01-29 17:45:05,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-29 23:54:49,8e0f023b8f94264c7900395406d6e4b41b97ff3a9662ee82900012af3b51932a
2017-01-29 23:56:14,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-30 00:08:53,cb9059871b5b9e83ff7fbe2fdaa9e2f8f11bfd6d3d0fdcac21cbfa0d096bd800
2017-01-30 06:06:50,0449a61fe24f483afb264263de56df06b11b991268b2b15a69446d49f252df67
2017-01-30 13:11:05,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-01-30 17:54:03,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-01-31 00:10:05,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-01-31 06:00:43,0449a61fe24f483afb264263de56df06b11b991268b2b15a69446d49f252df67
2017-01-31 13:02:13,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-01-31 18:02:49,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-01 00:09:31,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-01 06:03:17,0449a61fe24f483afb264263de56df06b11b991268b2b15a69446d49f252df67
2017-02-01 13:02:19,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-01 17:42:24,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-02 10:00:52,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-02 13:04:33,f2d24adac539c275c0f3255a696cdd0ff4df8d1a19001e055cd375ec577e7cc1
2017-02-02 18:08:52,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-02 22:43:51,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-02-02 23:51:06,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-03 04:00:42,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-03 06:06:22,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-03 12:05:28,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-02-03 18:07:19,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-04 04:07:15,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-04 05:51:08,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-04 12:12:12,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-02-04 18:16:35,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-04 22:59:38,c84d65dd9ab2c4e27893965e3195000e03cac6105f914397b19216fd5b7564dc
2017-02-05 00:10:29,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-05 02:02:08,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-05 05:46:53,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-05 12:12:37,22745ee2941e905f609467eaa08defb3abb1d3b647628cc140d528669d330671
2017-02-05 14:37:46,939460e177e09ab19919599a4d77f245063d6fe06382ee15a57a69f39786e273
2017-02-06 04:04:58,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-06 05:49:37,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-06 11:15:25,f2d24adac539c275c0f3255a696cdd0ff4df8d1a19001e055cd375ec577e7cc1
2017-02-06 18:10:38,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-06 22:51:42,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-02-07 00:12:37,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-07 03:50:18,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-07 06:09:39,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-07 11:15:30,8e0f023b8f94264c7900395406d6e4b41b97ff3a9662ee82900012af3b51932a
2017-02-07 11:23:37,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-07 15:15:42,0294b4d797486b0e215268054c59a1fc6804e2d06b0109bf87a1f97e542bb68e
2017-02-07 15:55:57,1349d58b7b5f930ed2fe9b9443619380a999a35982320c81e059b2092e936508
2017-02-07 18:00:52,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-07 22:47:58,c84d65dd9ab2c4e27893965e3195000e03cac6105f914397b19216fd5b7564dc
2017-02-08 00:07:08,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-08 03:47:07,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-09 02:34:12,c84d65dd9ab2c4e27893965e3195000e03cac6105f914397b19216fd5b7564dc
2017-02-09 06:19:58,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-09 12:23:10,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-09 18:08:53,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-10 01:17:09,6a9e51f405e6c6888973e1a115fc339c93116a53088001b5bb190900d3386ce6
2017-02-10 06:11:31,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-10 12:22:01,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-10 18:01:35,171e019c157590de25aa239720670b94de9f6751412d8de7d3e4715f8b5dd293
2017-02-11 01:07:58,6a9e51f405e6c6888973e1a115fc339c93116a53088001b5bb190900d3386ce6
2017-02-11 05:33:15,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-11 12:02:41,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-11 17:52:24,f6db3eff746484ceaf75b6bbb70ee8aa0663501294a3c74a0a5de5924f278c40
2017-02-11 23:32:18,8e0f023b8f94264c7900395406d6e4b41b97ff3a9662ee82900012af3b51932a
2017-02-11 23:39:24,f6db3eff746484ceaf75b6bbb70ee8aa0663501294a3c74a0a5de5924f278c40
2017-02-12 06:03:22,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-12 13:11:27,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-12 17:10:24,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-13 01:11:11,6a9e51f405e6c6888973e1a115fc339c93116a53088001b5bb190900d3386ce6
2017-02-13 01:12:12,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-13 01:26:47,6a9e51f405e6c6888973e1a115fc339c93116a53088001b5bb190900d3386ce6
2017-02-13 05:50:52,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-13 12:04:08,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-13 18:11:28,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-14 01:16:01,6a9e51f405e6c6888973e1a115fc339c93116a53088001b5bb190900d3386ce6
2017-02-14 05:51:57,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-14 12:11:00,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-14 17:52:04,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-15 01:11:13,9c0ba59a97129148158c7015dac3c5cc72366f0ebd92f067f0b56548884db3bc
2017-02-15 05:59:22,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-15 12:03:09,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-15 17:49:01,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-16 01:16:50,9c0ba59a97129148158c7015dac3c5cc72366f0ebd92f067f0b56548884db3bc
2017-02-16 06:22:09,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-16 15:56:51,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-16 18:20:11,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-17 00:31:34,dabcee3687e2046b644edd6a4f6ce0199d09efff72eb491c7ef75494be870ad0
2017-02-17 06:16:46,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-17 15:58:51,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-17 18:17:56,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-18 00:31:29,dabcee3687e2046b644edd6a4f6ce0199d09efff72eb491c7ef75494be870ad0
2017-02-18 06:18:50,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-18 15:54:25,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-18 18:04:50,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-02-19 00:18:49,dabcee3687e2046b644edd6a4f6ce0199d09efff72eb491c7ef75494be870ad0
2017-02-20 00:00:52,50a20aaad5e10651b76ccf4dbd3df51802aad561e0dff6f1dbcfad958e1921d6
2017-02-20 02:16:43,4fe36ba9cfcf14292593e0000d575f376bc7c37eb803c44a1669617ac6f5ee5f
2017-02-20 04:07:08,50a20aaad5e10651b76ccf4dbd3df51802aad561e0dff6f1dbcfad958e1921d6
2017-02-20 06:13:25,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-20 16:40:08,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-02-20 18:06:22,4fe36ba9cfcf14292593e0000d575f376bc7c37eb803c44a1669617ac6f5ee5f
2017-02-20 23:47:12,50a20aaad5e10651b76ccf4dbd3df51802aad561e0dff6f1dbcfad958e1921d6
2017-02-21 13:12:48,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-02-23 11:05:00,82eb5679dc8d1f72345417059cb8eb2f6a8e52c8a13a42daaffe581c8d80eebb
2017-02-23 21:16:32,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-24 00:24:32,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-24 08:14:42,82eb5679dc8d1f72345417059cb8eb2f6a8e52c8a13a42daaffe581c8d80eebb
2017-02-24 13:27:00,6a9e51f405e6c6888973e1a115fc339c93116a53088001b5bb190900d3386ce6
2017-02-24 14:17:57,82eb5679dc8d1f72345417059cb8eb2f6a8e52c8a13a42daaffe581c8d80eebb
2017-02-24 17:11:39,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-25 00:13:57,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-25 09:25:20,f6db3eff746484ceaf75b6bbb70ee8aa0663501294a3c74a0a5de5924f278c40
2017-02-25 13:06:45,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-26 04:04:41,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-26 05:57:51,f6db3eff746484ceaf75b6bbb70ee8aa0663501294a3c74a0a5de5924f278c40
2017-02-26 11:33:52,8e0f023b8f94264c7900395406d6e4b41b97ff3a9662ee82900012af3b51932a
2017-02-26 11:34:52,f6db3eff746484ceaf75b6bbb70ee8aa0663501294a3c74a0a5de5924f278c40
2017-02-26 13:05:03,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-26 18:01:48,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-27 00:17:58,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-27 09:37:53,f6db3eff746484ceaf75b6bbb70ee8aa0663501294a3c74a0a5de5924f278c40
2017-02-27 13:02:37,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-27 17:55:37,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-02-28 00:19:25,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-02-28 05:59:06,c7d374c17460b75fa5fdc0c414f4e6f1f0414c03a11f73db270405e3183d0983
2017-02-28 08:12:06,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-28 13:40:30,c7d374c17460b75fa5fdc0c414f4e6f1f0414c03a11f73db270405e3183d0983
2017-02-28 14:34:49,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-02-28 18:07:37,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-03-01 02:21:54,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-03-01 06:09:27,f6db3eff746484ceaf75b6bbb70ee8aa0663501294a3c74a0a5de5924f278c40
2017-03-01 12:50:36,da7f21c5a078f82b15abc62f4f0bbb024e6fb4e3dc305b27d8cfa86069c5da35
2017-03-01 17:55:18,f8c526198752115583ef2839ad2305815aa665b03620353f8a6687a816c0fe1b
2017-03-02 00:10:00,689d22e4eb0dcd85572761591f9d380117c3e382212f7000bf3f1375131b61d2
2017-03-02 06:19:30,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-03-02 09:59:00,50a20aaad5e10651b76ccf4dbd3df51802aad561e0dff6f1dbcfad958e1921d6
2017-03-02 17:28:01,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-02 23:01:12,6bcd703adebdf8eb6023b7bf7d5abfd0907ac30c9324599bf4ef9a7a529ced75
2017-03-03 00:28:36,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-03 04:07:50,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-03-03 06:11:19,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-03-03 22:47:59,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-04 06:21:39,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-03-04 09:47:56,255c2996cfaf8255b2df3f403b6fcb0568755a50fda6d94f2ba39c9c2e8c27c5
2017-03-04 18:05:39,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-04 23:10:32,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-03-05 00:27:10,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-05 03:57:07,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-03-05 05:56:03,094c68186f33332bfeb662f33d65a41a60720296fba85eb006294319a0d35226
2017-03-05 15:20:08,e63a136d6db97413ccc5f6fee5eeabe37e65548758e9c73d123676fcf63b8542
2017-03-05 21:39:03,43338d73d19ecfb6cd35082f94a38e31a8933afb212e87e98c5e28707d0268c2
2017-03-06 00:41:45,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-03-06 01:50:22,43338d73d19ecfb6cd35082f94a38e31a8933afb212e87e98c5e28707d0268c2
2017-03-06 06:11:29,3e8b9e3a63ee3ba916086a2dfcc00a3c3c9762517e0102c951c3fc8ec6c22e8e
2017-03-06 14:21:00,255c2996cfaf8255b2df3f403b6fcb0568755a50fda6d94f2ba39c9c2e8c27c5
2017-03-06 18:25:23,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-06 23:08:55,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-03-07 00:12:39,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-07 03:50:23,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-03-07 06:19:52,95593e98422b8fd5c85da4584ce6b80156f4a234b1c940897569aa66d6f00713
2017-03-07 11:28:06,255c2996cfaf8255b2df3f403b6fcb0568755a50fda6d94f2ba39c9c2e8c27c5
2017-03-07 17:33:37,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-07 23:21:44,07cc00332c231720baa4876e156fb50b6e290d5b8b20d722a625eeaa8913da75
2017-03-08 00:36:33,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-08 04:09:45,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-03-08 06:25:31,3e8b9e3a63ee3ba916086a2dfcc00a3c3c9762517e0102c951c3fc8ec6c22e8e
2017-03-08 12:36:45,255c2996cfaf8255b2df3f403b6fcb0568755a50fda6d94f2ba39c9c2e8c27c5
2017-03-08 18:10:00,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-08 23:06:11,5317550a53952273b1d7d37694877e514c49abf089871d5945f8674b966bcd80
2017-03-09 00:24:36,67d51998776df6c4765ebe103d5e4ab8c62f2ae1c1377da0862caacd6411b825
2017-03-12 16:42:28,6624ae091c447832800a164b2f07a2523a298fccafef1c0be972ff40e8755145
